TiVA,Desci4,HS-2digit,HS-4digit,HS-6digit,EUC
D31T33,D31,94,9403,940330,CAP
D31T33,D31,94,9403,940340,CONS
D31T33,D31,94,9403,940350,CONS
D31T33,D31,94,9403,940360,CONS
D31T33,D31,94,9403,940370,CONS
D31T33,D31,94,9403,940381,INT
D31T33,D31,94,9403,940389,INT
D31T33,D31,94,9403,940390,CONS
D31T33,D31,94,9404,940410,CONS
D31T33,D31,94,9404,940421,CONS
D31T33,D31,94,9404,940429,CONS
D31T33,D31,96,9610,961000,CONS
D31T33,D325,30,3006,300610,INT
D31T33,D325,30,3006,300640,INT
D31T33,D325,30,3006,300650,INT
D31T33,D325,84,8419,841920,CAP
D31T33,D325,90,9003,900311,INT
D31T33,D325,90,9003,900319,INT
D31T33,D325,90,9003,900390,INT
D31T33,D325,90,9004,900410,CONS
D31T33,D325,90,9004,900490,CONS
D31T33,D325,90,9018,901831,INT
D31T33,D325,90,9018,901832,INT
D31T33,D325,90,9018,901839,INT
D31T33,D325,90,9018,901841,CAP
D31T33,D325,90,9018,901849,CAP
D31T33,D325,90,9018,901850,CAP
D31T33,D325,90,9018,901890,CAP
D31T33,D325,90,9019,901910,CAP
D31T33,D325,90,9019,901920,CAP
D31T33,D325,90,9020,902000,CAP
D31T33,D325,90,9021,902110,CONS
D31T33,D325,90,9021,902121,CONS
D31T33,D325,90,9021,902129,CONS
D31T33,D325,90,9021,902131,CONS
D31T33,D325,90,9021,902139,CONS
D31T33,D325,94,9402,940210,CAP
D31T33,D325,94,9402,940290,CAP
D31T33,D32X,05,0501,050100,INT
D31T33,D32X,34,3406,340600,CONS
D31T33,D32X,36,3606,360610,CONS
D31T33,D32X,36,3606,360690,INT
D31T33,D32X,42,4203,420321,CONS
D31T33,D32X,42,4206,420600,INT
D31T33,D32X,49,4905,490510,CONS
D31T33,D32X,64,6402,640212,CONS
D31T33,D32X,64,6403,640312,CONS
D31T33,D32X,65,6506,650610,CONS
D31T33,D32X,66,6601,660110,CONS
D31T33,D32X,66,6601,660191,CONS
D31T33,D32X,66,6601,660199,CONS
D31T33,D32X,66,6602,660200,CONS
D31T33,D32X,66,6603,660320,INT
D31T33,D32X,66,6603,660390,INT
D31T33,D32X,67,6701,670100,INT
D31T33,D32X,67,6702,670210,INT
D31T33,D32X,67,6702,670290,INT
D31T33,D32X,67,6703,670300,INT
D31T33,D32X,67,6704,670411,CONS
D31T33,D32X,67,6704,670419,CONS
D31T33,D32X,67,6704,670420,CONS
D31T33,D32X,67,6704,670490,CONS
D31T33,D32X,71,7101,710122,XPRCS
D31T33,D32X,71,7102,710229,XPRCS
D31T33,D32X,71,7102,710239,XPRCS
D31T33,D32X,71,7103,710391,XPRCS
D31T33,D32X,71,7103,710399,XPRCS
D31T33,D32X,71,7104,710490,INT
D31T33,D32X,71,7105,710510,INT
D31T33,D32X,71,7105,710590,INT
D31T33,D32X,71,7113,711311,CONS
D31T33,D32X,71,7113,711319,CONS
D31T33,D32X,71,7113,711320,CONS
D31T33,D32X,71,7114,711411,CONS
D31T33,D32X,71,7114,711419,CONS
D31T33,D32X,71,7114,711420,CONS
D31T33,D32X,71,7115,711590,CAP
D31T33,D32X,71,7116,711610,CONS
D31T33,D32X,71,7116,711620,CONS
D31T33,D32X,71,7117,711711,CONS
D31T33,D32X,71,7117,711719,CONS
D31T33,D32X,71,7117,711790,CONS
D31T33,D32X,71,7118,711810,XMISC
D31T33,D32X,90,9023,902300,CAP
D31T33,D32X,91,9111,911190,INT
D31T33,D32X,91,9112,911290,INT
D31T33,D32X,91,9113,911310,CONS
D31T33,D32X,91,9113,911320,CONS
D31T33,D32X,92,9201,920110,CONS
D31T33,D32X,92,9201,920120,CONS
D31T33,D32X,92,9201,920190,CONS
D31T33,D32X,92,9202,920210,CONS
D31T33,D32X,92,9202,920290,CONS
D31T33,D32X,92,9205,920510,CONS
D31T33,D32X,92,9205,920590,CONS
D31T33,D32X,92,9206,920600,CONS
D31T33,D32X,92,9207,920710,CONS
D31T33,D32X,92,9207,920790,CONS
D31T33,D32X,92,9208,920810,CONS
D31T33,D32X,92,9208,920890,CONS
D31T33,D32X,92,9209,920930,INT
D31T33,D32X,92,9209,920991,INT
D31T33,D32X,92,9209,920992,INT
D31T33,D32X,92,9209,920994,INT
D31T33,D32X,92,9209,920999,INT
D31T33,D32X,95,9503,950300,CONS
D31T33,D32X,95,9504,950420,CONS
D31T33,D32X,95,9504,950430,CAP
D31T33,D32X,95,9504,950440,CONS
D31T33,D32X,95,9504,950490,CAP
D31T33,D32X,95,9505,950510,CONS
D31T33,D32X,95,9505,950590,CONS
D31T33,D32X,95,9506,950611,CONS
D31T33,D32X,95,9506,950612,CONS
D31T33,D32X,95,9506,950619,CONS
D31T33,D32X,95,9506,950621,CONS
D31T33,D32X,95,9506,950629,CONS
D31T33,D32X,95,9506,950631,CONS
D31T33,D32X,95,9506,950632,CONS
D31T33,D32X,95,9506,950639,CONS
D31T33,D32X,95,9506,950640,CONS
D31T33,D32X,95,9506,950651,CONS
D31T33,D32X,95,9506,950659,CONS
D31T33,D32X,95,9506,950661,CONS
D31T33,D32X,95,9506,950662,CONS
D31T33,D32X,95,9506,950669,CONS
D31T33,D32X,95,9506,950670,CONS
D31T33,D32X,95,9506,950691,CONS
D31T33,D32X,95,9506,950699,CONS
D31T33,D32X,95,9507,950710,CONS
D31T33,D32X,95,9507,950720,CONS
D31T33,D32X,95,9507,950730,CONS
D31T33,D32X,95,9507,950790,CONS
D31T33,D32X,96,9601,960110,CONS
D31T33,D32X,96,9601,960190,CONS
D31T33,D32X,96,9602,960200,CONS
D31T33,D32X,96,9603,960310,INT
D31T33,D32X,96,9603,960321,CONS
D31T33,D32X,96,9603,960329,CONS
D31T33,D32X,96,9603,960330,CONS
D31T33,D32X,96,9603,960340,INT
D31T33,D32X,96,9603,960350,INT
D31T33,D32X,96,9603,960390,INT
D31T33,D32X,96,9604,960400,INT
D31T33,D32X,96,9606,960610,INT
D31T33,D32X,96,9606,960621,INT
D31T33,D32X,96,9606,960622,INT
D31T33,D32X,96,9606,960629,INT
D31T33,D32X,96,9606,960630,INT
D31T33,D32X,96,9607,960711,INT
D31T33,D32X,96,9607,960719,INT
D31T33,D32X,96,9607,960720,INT
D31T33,D32X,96,9608,960810,CONS
D31T33,D32X,96,9608,960820,CONS
D31T33,D32X,96,9608,960830,CONS
D31T33,D32X,96,9608,960840,CONS
D31T33,D32X,96,9608,960850,CONS
D31T33,D32X,96,9608,960860,INT
D31T33,D32X,96,9608,960891,INT
D31T33,D32X,96,9608,960899,INT
D31T33,D32X,96,9609,960910,CONS
D31T33,D32X,96,9609,960920,CONS
D31T33,D32X,96,9609,960990,CONS
D31T33,D32X,96,9611,961100,INT
D31T33,D32X,96,9612,961210,INT
D31T33,D32X,96,9612,961220,INT
D31T33,D32X,96,9613,961310,CONS
D31T33,D32X,96,9613,961320,CONS
D31T33,D32X,96,9613,961380,CONS
D31T33,D32X,96,9613,961390,INT
D31T33,D32X,96,9614,961400,CONS
D31T33,D32X,96,9615,961511,CONS
D31T33,D32X,96,9615,961519,CONS
D31T33,D32X,96,9615,961590,CONS
D31T33,D32X,96,9616,961610,CONS
D31T33,D32X,96,9616,961620,CONS
D31T33,D32X,96,9617,961700,CONS
D31T33,D32X,96,9618,961800,CAP
D35,D35,27,2705,270500,INT
D35,D35,27,2716,271600,INT
D35,D35,28,2844,284450,INT
D58T60,D58,85,8523,852329,INT
D58T60,D58,85,8523,852341,INT
D58T60,D58,85,8523,852349,INT
D58T60,D581,49,4901,490110,CONS
D58T60,D581,49,4901,490191,CONS
D58T60,D581,49,4901,490199,CONS
D58T60,D581,49,4902,490210,CONS
D58T60,D581,49,4902,490290,CONS
D58T60,D581,49,4903,490300,CONS
D58T60,D581,49,4905,490591,CONS
D58T60,D581,49,4905,490599,CONS
D58T60,D581,49,4908,490810,INT
D58T60,D581,49,4908,490890,CONS
D58T60,D581,49,4909,490900,CONS
D58T60,D581,49,4910,491000,CONS
D58T60,D581,49,4911,491110,INT
D58T60,D581,49,4911,491191,CONS
D58T60,D59,37,3706,370610,INT
D58T60,D59,37,3706,370690,INT
D58T60,D59,49,4904,490400,CONS
D58T60,D59,85,8523,852380,INT
