wExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'840690000',213,  ,KG,0,187832,1001336,0,37904,233004,0,40521,72824,0,41974,75521,0,37000,30698,0,4688,50759,0,3474,40145,0,5370,72972,0,154,2473,0,5426,136131,0,160,6263,0,3116,11245,0,8045,269301
2,2013,'840690000',215,  ,KG,0,23705,521428,0,0,0,0,0,0,0,2340,29881,0,13614,413331,0,0,0,0,920,9811,0,4680,32137,0,0,0,0,8,677,0,97,624,0,192,24406,0,1854,10561
2,2013,'840690000',220,  ,KG,0,29231,205409,0,4450,20128,0,1889,15570,0,444,6664,0,2699,15173,0,6731,35698,0,977,20061,0,7048,38821,0,296,964,0,3108,41125,0,0,0,0,1254,9615,0,335,1590
2,2013,'840690000',225,  ,KG,0,276070,1109454,0,193311,229783,0,4232,50634,0,3554,40390,0,28361,422726,0,7320,102426,0,0,0,0,6367,102687,0,0,0,0,12212,52109,0,11100,16423,0,5680,20528,0,3933,71748
2,2013,'840690000',302,  ,KG,0,6,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,712,0,0,0
2,2013,'840690000',304,  ,KG,0,52151,667623,0,18476,209857,0,11470,110009,0,12391,74500,0,1954,32086,0,872,72853,0,967,37719,0,790,11089,0,2635,40914,0,299,16158,0,841,16443,0,1324,41228,0,132,4767
2,2013,'840690000',305,  ,KG,0,23781,570226,0,3913,88854,0,674,32639,0,1283,31955,0,1855,47983,0,1042,26886,0,826,22209,0,298,16198,0,802,31093,0,679,19186,0,9567,181432,0,1863,51153,0,979,20638
2,2013,'840710000',123,NO,KG,24,94,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,74,2141,0,0,0,10,20,745,0,0,0,0,0,0,0,0,0
2,2013,'840710000',205,NO,KG,1,4,357,0,0,0,0,0,0,1,4,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840710000',210,NO,KG,3,610,170719,0,0,0,0,0,0,2,400,127050,0,0,0,0,0,0,0,0,0,0,0,0,1,210,43669,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840710000',213,NO,KG,20,716,11682,2,20,519,5,210,2716,0,0,0,1,100,1323,0,0,0,1,80,2223,2,216,2209,0,0,0,0,0,0,0,0,0,0,0,0,9,90,2692
2,2013,'840710000',220,NO,KG,17,310,3910,0,0,0,0,0,0,6,117,1355,2,44,419,1,17,311,2,25,453,0,0,0,0,0,0,0,0,0,5,85,1142,1,22,230,0,0,0
2,2013,'840710000',225,NO,KG,3,165,3010,0,0,0,0,0,0,0,0,0,1,50,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,516,1,75,1279,0,0,0
2,2013,'840710000',304,NO,KG,49,9950,187575,2,440,8179,7,1405,34578,9,2369,34168,3,544,9394,1,310,4236,4,757,14465,3,490,6925,5,1061,14612,5,742,13371,8,1522,42824,1,168,2216,1,142,2607
2,2013,'840721000',105,NO,KG,1452,19324,28549,0,0,0,0,0,0,102,1405,2074,270,3340,3410,20,650,792,520,5290,7513,21,355,358,90,2290,5469,245,3013,3154,53,1786,4029,0,0,0,131,1195,1750
2,2013,'840721000',111,NO,KG,1792,57857,170466,78,3582,9946,235,7969,23025,120,4379,11746,245,6136,15500,152,2503,5866,252,7788,25579,63,1996,5168,145,4257,12517,198,7371,22566,106,3428,10557,160,5870,17700,38,2578,10296
2,2013,'840721000',118,NO,KG,1,30,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840721000',205,NO,KG,5,450,4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,450,4476,0,0,0,0,0,0
2,2013,'840721000',210,NO,KG,978,29062,132245,94,2442,9900,7,612,570,69,1579,8343,206,7450,29936,115,3868,18090,72,1376,8028,126,3737,18019,114,3008,15506,134,3548,17226,0,0,0,41,1442,6627,0,0,0
2,2013,'840721000',302,NO,KG,2,159,937,0,0,0,0,0,0,1,74,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,481,0,0,0
2,2013,'840721000',304,NO,KG,123,23700,77550,14,3002,7021,27,5202,13943,15,2713,8453,13,3279,10175,16,3827,11330,4,1168,5681,15,1790,8374,4,699,1854,8,748,4320,3,755,3151,4,517,3248,0,0,0
2,2013,'840729000',111,NO,KG,16,388,2929,0,0,0,2,48,391,2,44,300,0,0,0,2,44,319,4,96,793,2,52,348,0,0,0,0,0,0,2,52,359,0,0,0,2,52,419
2,2013,'840729000',207,NO,KG,1,145,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840729000',213,NO,KG,1,80,456,1,80,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840729000',220,NO,KG,5,221,1598,1,125,645,0,0,0,0,0,0,0,0,0,4,96,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840729000',225,NO,KG,6,433,3524,0,0,0,0,0,0,0,0,0,0,0,0,1,70,630,2,140,1176,2,140,1230,0,0,0,1,83,488,0,0,0,0,0,0,0,0,0
2,2013,'840729000',304,NO,KG,47,13564,46959,6,2419,14609,1,107,428,3,984,2706,4,1027,2701,1,439,1540,1,106,312,5,1712,8808,15,4096,9525,0,0,0,3,953,1724,6,1105,1845,2,616,2761
2,2013,'840731000',105,NO,KG,44264,861451,1145900,3456,67392,79413,4320,84240,105298,3536,67675,87235,6048,117936,154663,4320,84240,113463,1728,33696,46723,3516,67992,89808,1788,35016,46852,3456,67392,90488,3456,67392,93409,4320,84240,116990,4320,84240,121558
2,2013,'840731000',106,NO,KG,9,199,798,0,0,0,0,0,0,3,71,257,0,0,0,0,0,0,0,0,0,6,128,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840731000',110,NO,KG,6,210,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,268,0,0,0,0,0,0,3,160,281,0,0,0,0,0,0
2,2013,'840731000',205,NO,KG,2,7,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,306
2,2013,'840731000',304,NO,KG,1,148,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,284,0,0,0,0,0,0
2,2013,'840732000',105,NO,KG,5148,91932,62554,681,13744,4915,495,6545,9891,153,1934,2121,148,2642,1761,100,2183,1272,754,12936,8427,1397,24813,13672,276,6004,4914,210,4514,3347,744,12126,8893,68,1860,1432,122,2631,1909
2,2013,'840732000',106,NO,KG,123,3094,11317,16,248,1155,32,904,2780,0,0,0,0,0,0,10,245,923,0,0,0,15,367,1379,0,0,0,0,0,0,10,380,1184,25,583,2323,15,367,1573
2,2013,'840732000',110,NO,KG,16,569,1725,6,120,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,374,670,0,0,0,3,75,791
2,2013,'840732000',111,NO,KG,202,11073,25874,11,341,886,10,371,1472,0,0,0,19,653,2584,0,0,0,0,0,0,4,163,743,11,275,1064,5,175,851,40,2899,4974,0,0,0,102,6196,13300
2,2013,'840732000',118,NO,KG,3938,106226,145181,4,120,266,671,18062,23465,0,0,0,6,122,435,662,17869,24521,0,0,0,0,0,0,648,17496,24240,3,69,285,648,17496,23778,648,17496,23631,648,17496,24560
2,2013,'840732000',123,NO,KG,22,493,1870,0,0,0,1,30,658,6,60,268,0,0,0,0,0,0,9,198,394,0,0,0,0,0,0,2,60,256,4,145,294,0,0,0,0,0,0
2,2013,'840732000',205,NO,KG,2,40,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,1408,0,0,0,0,0,0,0,0,0
2,2013,'840732000',208,NO,KG,6,120,2193,0,0,0,0,0,0,6,120,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840732000',220,NO,KG,156,3853,36135,10,248,1699,28,604,5514,59,1748,15461,6,109,1422,12,285,2609,3,151,1295,7,124,1624,1,15,275,0,0,0,5,66,977,0,0,0,25,503,5259
2,2013,'840732000',225,NO,KG,175,4480,31530,20,500,3094,40,1000,7168,15,420,2595,0,0,0,20,560,3645,0,0,0,20,500,3667,20,500,3653,0,0,0,0,0,0,20,500,3751,20,500,3957
2,2013,'840732000',304,NO,KG,5,187,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,2639,4,110,1568,0,0,0
2,2013,'840732000',413,NO,KG,1,101,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,213
2,2013,'840733000',103,NO,KG,1,138,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,1461,0,0,0,0,0,0
2,2013,'840733000',105,NO,KG,14,1522,3012,3,285,535,5,720,1363,0,0,0,0,0,0,0,0,0,0,0,0,1,55,336,0,0,0,0,0,0,0,0,0,5,462,778,0,0,0
2,2013,'840733000',106,NO,KG,4,180,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,116,346,2,64,846,0,0,0,0,0,0,0,0,0
2,2013,'840733000',111,NO,KG,152,9919,40524,6,572,1642,0,0,0,2,132,535,26,1625,4827,30,1800,5886,13,928,8982,32,1924,8233,14,1191,3815,0,0,0,12,660,2674,17,1087,3930,0,0,0
2,2013,'840733000',113,NO,KG,1,45,1175,0,0,0,0,0,0,1,45,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',118,NO,KG,47,2546,4846,0,0,0,0,0,0,0,0,0,1,80,216,0,0,0,0,0,0,0,0,0,10,266,435,10,600,1173,25,1500,2810,0,0,0,1,100,212
2,2013,'840733000',123,NO,KG,4,474,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,324,478,1,150,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',124,NO,KG,5,355,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,355,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',205,NO,KG,2,230,909,0,0,0,0,0,0,0,0,0,1,180,501,0,0,0,0,0,0,0,0,0,0,0,0,1,50,408,0,0,0,0,0,0,0,0,0
2,2013,'840733000',207,NO,KG,5,180,1284,2,60,342,0,0,0,0,0,0,0,0,0,1,40,505,0,0,0,2,80,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',213,NO,KG,25,856,4084,3,246,1125,1,82,591,1,62,291,1,54,728,0,0,0,17,280,391,0,0,0,1,82,599,1,50,359,0,0,0,0,0,0,0,0,0
2,2013,'840733000',220,NO,KG,12,647,10890,0,0,0,0,0,0,1,48,1122,1,65,1831,1,61,624,0,0,0,0,0,0,1,48,1174,1,31,405,0,0,0,7,394,5734,0,0,0
2,2013,'840733000',223,NO,KG,1,104,223,1,104,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',225,NO,KG,5,257,1928,0,0,0,0,0,0,0,0,0,4,222,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,473,0,0,0,0,0,0
2,2013,'840733000',302,NO,KG,1,40,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,504,0,0,0,0,0,0,0,0,0
2,2013,'840733000',304,NO,KG,616,16797,36012,14,560,1767,2,95,880,25,1333,5568,5,170,624,0,0,0,16,988,2942,520,11696,13209,4,149,336,9,350,1462,5,402,2014,5,399,3480,11,655,3730
2,2013,'840733000',410,NO,KG,2,118,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',506,NO,KG,1,120,205,1,120,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840733000',601,NO,KG,3,146,262,0,0,0,0,0,0,3,146,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840734000',103,NO,KG,7,942,5729,1,95,390,0,0,0,1,135,1246,1,70,1488,2,499,1847,0,0,0,0,0,0,0,0,0,1,100,263,1,43,495,0,0,0,0,0,0
2,2013,'840734000',105,NO,KG,59860,6589661,11022169,6094,670568,997652,4068,448379,684948,5182,570211,922638,3348,368266,610308,3730,410581,703905,4075,448004,768710,5959,656243,1105689,4822,530402,901766,6629,730251,1241914,4235,465939,790897,6649,732514,1245401,5069,558303,1048341
2,2013,'840734000',106,NO,KG,186,37047,4145,0,0,0,0,0,0,0,0,0,0,0,0,1,100,563,0,0,0,0,0,0,61,12880,713,1,205,915,0,0,0,121,23532,1270,2,330,684
2,2013,'840734000',108,NO,KG,2,240,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240,2602,0,0,0,0,0,0,0,0,0
2,2013,'840734000',110,NO,KG,26,3077,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1081,243,0,0,0,0,0,0,15,1996,449,0,0,0,0,0,0
2,2013,'840734000',111,NO,KG,166,23609,61792,29,3878,7764,8,1164,3249,7,1049,1801,5,1047,2734,8,1206,2497,0,0,0,21,2879,6181,10,1625,6927,7,744,2094,34,4836,14578,29,3981,10453,8,1200,3514
2,2013,'840734000',112,NO,KG,11,2083,3024,0,0,0,0,0,0,0,0,0,1,184,278,2,394,524,1,202,289,1,174,280,0,0,0,0,0,0,0,0,0,6,1129,1653,0,0,0
2,2013,'840734000',113,NO,KG,68,14431,2563,0,0,0,0,0,0,0,0,0,1,389,864,1,142,414,0,0,0,1,100,565,0,0,0,0,0,0,65,13800,720,0,0,0,0,0,0
2,2013,'840734000',118,NO,KG,58,7411,11187,1,150,361,2,280,375,6,1065,1591,3,518,692,6,360,1125,7,972,1747,2,220,263,2,180,543,9,1106,1213,10,1127,1093,6,815,938,4,618,1246
2,2013,'840734000',123,NO,KG,28,3009,11552,6,847,2226,14,1130,2462,0,0,0,0,0,0,0,0,0,0,0,0,2,115,485,3,572,5607,0,0,0,0,0,0,3,345,772,0,0,0
2,2013,'840734000',203,NO,KG,14,1740,5549,0,0,0,1,187,383,1,110,384,2,332,671,3,322,1199,0,0,0,2,263,849,0,0,0,3,349,1237,0,0,0,1,81,428,1,96,398
2,2013,'840734000',205,NO,KG,6425,667484,1300911,843,86488,129528,728,74139,200902,247,25755,46642,857,90008,152751,630,64934,180335,846,86679,147010,499,51695,91342,413,43937,91228,123,12708,21737,23,4546,12316,492,51736,93619,724,74859,133501
2,2013,'840734000',207,NO,KG,2,312,1575,0,0,0,0,0,0,0,0,0,0,0,0,1,200,1186,0,0,0,1,112,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840734000',208,NO,KG,9,1400,3477,3,604,921,1,166,363,1,196,648,0,0,0,0,0,0,0,0,0,2,274,811,0,0,0,0,0,0,1,69,279,1,91,455,0,0,0
2,2013,'840734000',210,NO,KG,129,16313,73374,41,5469,18628,14,1802,9113,2,254,1993,9,871,2034,4,332,3317,3,371,5267,7,849,6127,16,1784,8309,5,563,2864,5,545,2397,0,0,0,23,3473,13325
2,2013,'840734000',213,NO,KG,1067,121942,1461439,68,7022,63388,39,4546,32214,140,18061,298384,94,9662,63145,85,10267,84112,94,10358,146842,127,14659,272025,107,10981,78765,107,13441,180985,54,5779,39833,52,5473,46422,100,11693,155324
2,2013,'840734000',215,NO,KG,1,60,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1090,0,0,0,0,0,0
2,2013,'840734000',218,NO,KG,25,3518,32869,9,1297,12770,12,1699,18420,0,0,0,0,0,0,1,100,403,0,0,0,0,0,0,1,139,634,0,0,0,1,78,325,0,0,0,1,205,317
2,2013,'840734000',220,NO,KG,71,8892,54909,0,0,0,3,383,4662,3,363,24891,1,615,495,4,560,3653,18,2040,4579,14,1702,4112,0,0,0,4,677,3288,0,0,0,20,2317,8444,4,235,785
2,2013,'840734000',223,NO,KG,33,3128,10919,10,687,2264,1,80,373,3,532,1383,2,380,1373,1,103,584,0,0,0,0,0,0,0,0,0,11,844,3062,4,326,1105,1,176,775,0,0,0
2,2013,'840734000',225,NO,KG,21,2935,64181,1,183,352,0,0,0,0,0,0,7,968,10351,0,0,0,0,0,0,0,0,0,11,1510,48203,0,0,0,2,274,5275,0,0,0,0,0,0
2,2013,'840734000',227,NO,KG,171,14777,127540,9,701,6410,15,1355,10274,19,1477,15958,21,1693,14344,16,2196,14308,19,1552,12975,18,1662,12051,9,560,5449,15,1101,8579,7,547,7610,8,792,7773,15,1141,11809
2,2013,'840734000',238,NO,KG,1,110,330,0,0,0,0,0,0,0,0,0,1,110,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840734000',245,NO,KG,65,4048,21087,1,62,326,5,310,1626,27,1678,8806,6,373,1903,6,375,1904,8,500,2536,9,563,2995,3,187,991,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840734000',302,NO,KG,4,740,2341,0,0,0,0,0,0,0,0,0,0,0,0,1,140,639,0,0,0,1,180,609,2,420,1093,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840734000',304,NO,KG,22936,4318819,6446139,3443,621610,820794,1999,335738,499109,1583,281803,421216,1120,195718,290348,2180,385831,542726,1378,213211,331683,1772,338339,517661,1619,334501,554457,728,134053,210963,2596,538974,795988,2058,429472,640383,2460,509569,820811
2,2013,'840734000',305,NO,KG,38,5019,13875,0,0,0,5,631,1574,3,465,692,1,60,560,0,0,0,0,0,0,3,484,1347,1,170,275,1,130,801,6,937,3411,3,281,2067,15,1861,3148
2,2013,'840734000',410,NO,KG,51,8661,24586,0,0,0,0,0,0,3,610,1355,3,370,1708,0,0,0,12,2520,5244,1,104,217,1,100,629,3,404,785,9,1575,3669,13,2164,5980,6,814,4999
2,2013,'840734000',413,NO,KG,2,769,776,0,0,0,0,0,0,2,769,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840734000',601,NO,KG,5,1288,13902,0,0,0,1,221,275,1,147,244,0,0,0,0,0,0,0,0,0,1,180,692,0,0,0,0,0,0,1,300,5210,1,440,7481,0,0,0
2,2013,'840790000',103,NO,KG,1,936,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,936,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840790000',105,NO,KG,431712,4844956,5091737,38826,412404,393562,21663,252112,229831,34012,376832,367764,39612,379582,422483,53431,569827,562494,39584,392260,464212,51228,544210,619175,29526,391167,352306,27232,379812,390413,26532,339206,330242,39440,464663,520547,30626,342881,438708
2,2013,'840790000',106,NO,KG,13035,51151,130863,1646,12015,14751,540,1401,4354,3098,12658,29439,550,1859,7512,4500,15751,49368,1701,4614,15853,400,1130,3761,50,149,544,0,0,0,0,0,0,50,149,542,500,1425,4739
2,2013,'840790000',111,NO,KG,347279,5559740,6743027,26355,398895,387763,28870,477431,481863,17183,314907,354595,35706,557253,656984,31728,581059,761886,27693,453558,623027,28310,559474,643938,38275,553585,701214,30771,444204,568214,25524,445158,554215,33892,548845,669207,22972,225371,340121
2,2013,'840790000',112,NO,KG,1,143,275,0,0,0,0,0,0,1,143,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840790000',123,NO,KG,6,200,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,200,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840790000',203,NO,KG,5,31,334,0,0,0,0,0,0,0,0,0,5,31,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840790000',205,NO,KG,2,203,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,383,1,15,379,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840790000',210,NO,KG,6,190,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,140,601,2,50,533,0,0,0,0,0,0
2,2013,'840790000',213,NO,KG,32,5781,28019,0,0,0,0,0,0,10,21,224,20,42,390,1,120,1394,0,0,0,0,0,0,0,0,0,1,5598,26011,0,0,0,0,0,0,0,0,0
2,2013,'840790000',220,NO,KG,3698,42979,83594,6,145,1828,453,5126,7182,18,297,4403,7,160,2176,913,10492,18449,4,160,1772,8,165,2500,910,10370,17007,1350,15270,19979,5,320,2112,19,391,5983,5,83,203
2,2013,'840790000',225,NO,KG,7,67762,255097,1,8750,37758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7732,20611,5,51280,196728
2,2013,'840790000',245,NO,KG,16,211,4226,0,0,0,0,0,0,0,0,0,9,78,1513,1,26,377,3,15,634,0,0,0,0,0,0,2,67,1150,1,25,552,0,0,0,0,0,0
2,2013,'840790000',302,NO,KG,30,594,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,208,1,30,218,0,0,0,28,528,2871,0,0,0
2,2013,'840790000',304,NO,KG,5860,292452,694479,286,39975,126192,278,12799,12344,463,18415,26768,281,9936,15445,1006,21470,39164,256,13034,29253,226,12357,23197,307,23322,70490,619,25073,42670,916,38284,87218,527,22654,32659,695,55133,189079
2,2013,'840790000',305,NO,KG,11,927,1846,10,647,1472,0,0,0,1,280,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840790000',410,NO,KG,1,80,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,363,0,0,0,0,0,0,0,0,0
2,2013,'840790000',601,NO,KG,4,150,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150,255,0,0,0,0,0,0,0,0,0
2,2013,'840810000',103,NO,KG,17,101480,152418,5,10968,22498,2,9430,27213,3,10370,27799,4,3692,5989,0,0,0,0,0,0,3,67020,68919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',105,NO,KG,1,200,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,451,0,0,0
2,2013,'840810000',111,NO,KG,1,189,517,0,0,0,0,0,0,1,189,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',203,NO,KG,193,120891,390417,15,7185,24845,5,3371,14024,12,5729,28680,14,12815,47973,4,2305,8906,19,14104,33156,23,10846,30938,24,15103,40402,14,9239,25062,13,8452,24877,22,12871,35927,28,18871,75627
2,2013,'840810000',204,NO,KG,2,480,1117,0,0,0,0,0,0,1,239,531,0,0,0,0,0,0,0,0,0,1,241,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',205,NO,KG,13,8638,13968,9,6840,10565,2,1520,2596,0,0,0,0,0,0,1,100,597,0,0,0,0,0,0,1,178,210,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',207,NO,KG,5,991,3296,0,0,0,0,0,0,3,350,1043,0,0,0,0,0,0,2,641,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',210,NO,KG,3,942,4425,0,0,0,0,0,0,1,201,764,0,0,0,0,0,0,0,0,0,1,409,1861,0,0,0,0,0,0,1,332,1800,0,0,0,0,0,0
2,2013,'840810000',213,NO,KG,90,244510,2028892,8,12403,77536,2,14931,95751,1,375,1447,5,22547,161978,7,45471,511072,0,0,0,3,21733,244301,3,15660,175857,15,32560,237814,38,39205,184678,7,33003,322029,1,6622,16429
2,2013,'840810000',220,NO,KG,2,1030,3650,0,0,0,0,0,0,1,50,280,0,0,0,0,0,0,0,0,0,1,980,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',222,NO,KG,2,116120,267532,0,0,0,0,0,0,2,116120,267532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840810000',304,NO,KG,42,74971,347691,1,1845,7310,2,3650,14083,0,0,0,3,7683,34547,7,4396,13244,2,1447,5144,0,0,0,6,24176,137928,9,5514,22221,7,15484,72659,4,7465,27179,1,3311,13376
2,2013,'840810000',305,NO,KG,2,1514,8813,0,0,0,0,0,0,0,0,0,0,0,0,2,1514,8813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840820000',103,NO,KG,11,5252,6271,1,240,235,1,15,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3377,3670,0,0,0,0,0,0,2,1620,2131
2,2013,'840820000',105,NO,KG,2691,926934,1508068,222,79223,119082,175,60725,93296,273,94731,149085,244,84668,136195,250,86750,144266,256,80048,130024,360,124809,206948,205,72128,121078,98,34006,56269,281,96545,162463,255,88317,146417,72,24984,42945
2,2013,'840820000',106,NO,KG,37,17600,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17600,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'840820000',108,NO,KG,18,16480,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16480,2235,0,0,0,0,0,0,0,0,0
2,2013,'840820000',111,NO,KG,18883,4868539,8460507,1853,493349,771294,1190,317166,475311,775,197527,318135,1189,305569,528793,852,225735,367841,1386,369078,653178,2318,613902,1181032,1951,515540,984880,1946,512141,978501,1843,459966,795833,2053,455495,694976,1527,403071,710733
2,2013,'840820000',112,NO,KG,1,149,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,398,0,0,0
