wwExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2015,'871639000',302,  ,NO,0,2,555,0,0,0,0,0,0,0,0,0,0,0,0,0,2,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871639000',304,  ,NO,0,373,201470,0,23,8653,0,64,22240,0,16,34813,0,40,20871,0,19,8066,0,30,13405,0,34,18972,0,32,34257,0,39,10693,0,35,13814,0,8,7066,0,33,8620
2,2015,'871639000',601,  ,NO,0,16,10998,0,0,0,0,0,0,0,0,0,0,8,5187,0,0,0,0,0,0,0,0,0,0,1,2468,0,7,3343,0,0,0,0,0,0,0,0,0
2,2015,'871640000',103,  ,NO,0,3,14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9829,0,0,0,0,0,0,0,1,4615,0,0,0,0,0,0
2,2015,'871640000',105,  ,NO,0,1533,313500,0,317,24206,0,15,31575,0,149,48694,0,233,60376,0,15,3073,0,8,1894,0,115,18587,0,181,6736,0,29,35740,0,17,20860,0,273,8089,0,181,53670
2,2015,'871640000',106,  ,NO,0,298,12316,0,0,0,0,0,0,0,90,3739,0,0,0,0,0,0,0,105,3460,0,40,1839,0,0,0,0,63,3278,0,0,0,0,0,0,0,0,0
2,2015,'871640000',203,  ,NO,0,2,4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4609,0,0,0,0,0,0
2,2015,'871640000',204,  ,NO,0,3,11707,0,1,10766,0,0,0,0,1,433,0,0,0,0,0,0,0,0,0,0,1,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871640000',205,  ,NO,0,74,6055,0,0,0,0,1,714,0,0,0,0,0,0,0,0,0,0,10,279,0,0,0,0,0,0,0,0,0,0,1,4357,0,62,705,0,0,0
2,2015,'871640000',207,  ,NO,0,21,7712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3825,0,0,0,0,0,0,0,1,356,0,0,0,0,0,0,0,10,3531
2,2015,'871640000',213,  ,NO,0,10,28794,0,0,0,0,0,0,0,1,826,0,0,0,0,1,1504,0,1,768,0,1,604,0,0,0,0,0,0,0,2,17962,0,3,448,0,1,6682
2,2015,'871640000',223,  ,NO,0,8,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871640000',304,  ,NO,0,555,106785,0,157,19583,0,15,7373,0,12,7243,0,9,2353,0,21,9533,0,4,4395,0,162,19332,0,9,6796,0,7,12480,0,0,0,0,0,0,0,159,17697
2,2015,'871640000',606,  ,NO,0,4,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,261,0,0,0,0,0,0
2,2015,'871680000',103,  ,NO,0,9378,293019,0,325,9621,0,89,13533,0,340,9047,0,326,31619,0,145,23064,0,143,16253,0,2835,50067,0,1739,27516,0,667,7497,0,1295,45453,0,1289,22344,0,185,37005
2,2015,'871680000',105,  ,NO,0,4048824,13385881,0,337775,1134650,0,355951,1074110,0,256457,716475,0,403879,1099572,0,308126,814428,0,333459,875641,0,358179,976167,0,316281,914805,0,281469,897048,0,393152,1661355,0,417133,2158019,0,286963,1063611
2,2015,'871680000',106,  ,NO,0,107159,441140,0,10654,48288,0,5633,46793,0,10318,30161,0,9296,34684,0,6187,40910,0,8401,36809,0,15554,34807,0,9579,30082,0,10514,34839,0,5319,30269,0,7827,41884,0,7877,31614
2,2015,'871680000',108,  ,NO,0,134,4394,0,50,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,6,626,0,53,1096,0,0,0,0,0,0,0,0,0,0,25,495,0,0,0
2,2015,'871680000',110,  ,NO,0,84864,456314,0,3424,16679,0,3414,22136,0,4669,24184,0,14666,57787,0,6966,36826,0,6999,37766,0,8270,45348,0,8433,50329,0,7029,53432,0,10302,44216,0,5737,29080,0,4955,38531
2,2015,'871680000',111,  ,NO,0,1991,125174,0,0,0,0,0,0,0,371,24781,0,0,0,0,0,0,0,34,1685,0,42,844,0,111,1920,0,436,27809,0,420,28577,0,577,39558,0,0,0
2,2015,'871680000',112,  ,NO,0,187,33994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,372,0,2,272,0,24,3466,0,0,0,0,74,17318,0,85,12566
2,2015,'871680000',113,  ,NO,0,6,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,205,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871680000',117,  ,NO,0,8776,11800,0,0,0,0,3156,4272,0,0,0,0,0,0,0,0,0,0,4260,4955,0,0,0,0,0,0,0,1261,1760,0,0,0,0,0,0,0,99,813
2,2015,'871680000',118,  ,NO,0,4,245,0,0,0,0,4,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871680000',123,  ,NO,0,224,12904,0,2,371,0,0,0,0,2,383,0,0,0,0,16,218,0,88,5089,0,0,0,0,0,0,0,0,0,0,109,6350,0,0,0,0,7,493
2,2015,'871680000',143,  ,NO,0,343,28858,0,8,1202,0,106,3544,0,9,1448,0,6,2865,0,3,861,0,70,2009,0,15,3071,0,8,1764,0,10,2171,0,0,0,0,93,6596,0,15,3327
2,2015,'871680000',147,  ,NO,0,4,224,0,4,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871680000',202,  ,NO,0,15,2277,0,1,286,0,0,0,0,0,0,0,0,0,0,5,203,0,0,0,0,0,0,0,0,0,0,2,268,0,2,629,0,5,891,0,0,0
2,2015,'871680000',203,  ,NO,0,267,32225,0,38,4082,0,29,2976,0,9,805,0,63,8083,0,13,3215,0,0,0,0,48,4447,0,0,0,0,21,1758,0,6,1126,0,24,3793,0,16,1940
2,2015,'871680000',204,  ,NO,0,51,4998,0,0,0,0,0,0,0,16,568,0,0,0,0,0,0,0,0,0,0,10,268,0,13,3850,0,0,0,0,0,0,0,0,0,0,12,312
2,2015,'871680000',205,  ,NO,0,1029,56066,0,2,592,0,263,5926,0,381,8363,0,49,13995,0,0,0,0,22,8248,0,2,6843,0,2,1603,0,31,2970,0,5,381,0,270,6508,0,2,637
2,2015,'871680000',206,  ,NO,0,55,6032,0,0,0,0,10,447,0,28,3763,0,0,0,0,0,0,0,7,708,0,0,0,0,7,809,0,0,0,0,0,0,0,3,305,0,0,0
2,2015,'871680000',207,  ,NO,0,150,28956,0,3,1324,0,1,3597,0,60,5696,0,2,597,0,0,0,0,0,0,0,7,1285,0,0,0,0,25,9076,0,46,6879,0,5,202,0,1,300
2,2015,'871680000',210,  ,NO,0,929,24129,0,52,2039,0,0,0,0,32,1006,0,0,0,0,17,3136,0,554,4055,0,24,427,0,16,2836,0,25,1516,0,14,971,0,188,6035,0,7,2108
2,2015,'871680000',213,  ,NO,0,8500,228529,0,782,12754,0,139,11439,0,188,13580,0,829,16736,0,793,21301,0,502,11951,0,535,13814,0,3377,45807,0,365,50288,0,363,12656,0,103,8689,0,524,9514
2,2015,'871680000',215,  ,NO,0,209,22752,0,15,1409,0,11,2620,0,64,6009,0,14,1321,0,0,0,0,1,221,0,5,508,0,6,558,0,31,4168,0,17,1593,0,10,915,0,35,3430
2,2015,'871680000',217,  ,NO,0,14,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,433,0,0,0,0,0,0,0,6,821
2,2015,'871680000',218,  ,NO,0,23448,87985,0,3917,8400,0,144,514,0,50,2126,0,3065,24024,0,1751,4766,0,112,390,0,1757,3705,0,2805,9943,0,617,6511,0,2258,4254,0,4578,10525,0,2394,12827
2,2015,'871680000',220,  ,NO,0,2387,63207,0,53,1993,0,248,8651,0,573,4664,0,262,11100,0,106,2522,0,104,2354,0,127,7616,0,290,7651,0,381,6184,0,99,7016,0,45,2171,0,99,1285
2,2015,'871680000',222,  ,NO,0,9,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,0,1,287,0,1,264,0,1,287,0,4,856,0,1,277
2,2015,'871680000',223,  ,NO,0,154,8109,0,1,481,0,0,0,0,59,2356,0,0,0,0,0,0,0,0,0,0,6,497,0,0,0,0,0,0,0,68,3017,0,20,1758,0,0,0
2,2015,'871680000',225,  ,NO,0,69,21961,0,6,3345,0,12,6317,0,3,921,0,1,310,0,1,843,0,0,0,0,1,538,0,1,325,0,9,4387,0,4,555,0,28,3475,0,3,945
2,2015,'871680000',227,  ,NO,0,85,1388,0,4,206,0,0,0,0,0,0,0,1,724,0,0,0,0,75,222,0,0,0,0,0,0,0,5,236,0,0,0,0,0,0,0,0,0
2,2015,'871680000',234,  ,NO,0,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871680000',236,  ,NO,0,110,484,0,0,0,0,0,0,0,60,265,0,0,0,0,50,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871680000',242,  ,NO,0,22,2645,0,0,0,0,0,0,0,0,0,0,6,626,0,0,0,0,0,0,0,4,539,0,0,0,0,5,1261,0,7,219,0,0,0,0,0,0
2,2015,'871680000',245,  ,NO,0,50,4232,0,0,0,0,0,0,0,0,0,0,30,2833,0,9,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,817
2,2015,'871680000',302,  ,NO,0,98,4928,0,5,250,0,2,924,0,0,0,0,1,268,0,70,1012,0,2,257,0,4,501,0,3,566,0,2,247,0,2,245,0,7,658,0,0,0
2,2015,'871680000',304,  ,NO,0,14977,841635,0,1175,46901,0,1027,47208,0,1205,48175,0,1735,44621,0,1017,103626,0,1565,114069,0,1208,26861,0,1415,57748,0,1386,72993,0,1690,185552,0,950,49412,0,604,44469
2,2015,'871680000',305,  ,NO,0,961,24488,0,60,2765,0,0,0,0,57,3534,0,88,1661,0,173,2631,0,292,5791,0,60,3545,0,35,525,0,60,1298,0,51,746,0,59,1387,0,26,605
2,2015,'871680000',601,  ,NO,0,324,3346,0,16,249,0,0,0,0,0,0,0,250,1301,0,24,448,0,12,954,0,0,0,0,0,0,0,22,394,0,0,0,0,0,0,0,0,0
2,2015,'871680000',606,  ,NO,0,6,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322,0,0,0,0,0,0,0,0,0,0,0,0,0,5,430,0,0,0
2,2015,'871690000',103,  ,KG,0,726539,439756,0,49075,27011,0,75803,38723,0,58930,35575,0,56463,31787,0,55253,32715,0,60262,31646,0,88419,63178,0,40703,23149,0,53569,32906,0,46047,20376,0,85159,50489,0,56856,52201
2,2015,'871690000',105,  ,KG,0,11799828,4456311,0,1094474,392178,0,1171104,482856,0,803415,279563,0,988419,383501,0,999409,399354,0,979765,393629,0,1046671,380720,0,855357,343882,0,902436,342234,0,1081457,378720,0,959409,341994,0,917912,337680
2,2015,'871690000',106,  ,KG,0,857981,865393,0,105523,93073,0,49320,56695,0,60899,54430,0,88639,82381,0,80355,78040,0,74378,84495,0,96520,131061,0,58076,42446,0,44579,50588,0,54625,43372,0,81279,90292,0,63788,58520
2,2015,'871690000',108,  ,KG,0,1780,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,923,0,0,0,0,0,0,0,0,0
2,2015,'871690000',110,  ,KG,0,262594,105423,0,1050,1070,0,9861,4462,0,776,417,0,59662,23040,0,7786,3562,0,15199,6300,0,24405,10415,0,22214,8841,0,14485,6429,0,6542,2669,0,77965,28088,0,22649,10130
2,2015,'871690000',111,  ,KG,0,115487,63963,0,17204,7356,0,0,0,0,16756,8767,0,16333,6374,0,2328,7521,0,23937,13391,0,4326,3556,0,14835,5989,0,14280,3937,0,102,621,0,715,1113,0,4671,5338
2,2015,'871690000',112,  ,KG,0,123,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,472,0,0,0,0,0,0
2,2015,'871690000',113,  ,KG,0,4615210,1523403,0,540704,178290,0,311878,108080,0,356942,121409,0,420075,135625,0,430663,137462,0,321482,108164,0,306066,111320,0,162783,57222,0,410411,131892,0,473835,148860,0,427718,139296,0,452653,145783
2,2015,'871690000',117,  ,KG,0,3077,6279,0,197,248,0,0,0,0,241,682,0,519,1000,0,172,287,0,98,216,0,132,228,0,312,737,0,582,1136,0,285,620,0,106,247,0,433,878
2,2015,'871690000',118,  ,KG,0,2076,1465,0,0,0,0,1671,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,276,0,0,0,0,0,0,0,0,0
2,2015,'871690000',123,  ,KG,0,1543,3644,0,0,0,0,372,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,995,0,280,537,0,0,0,0,0,0,0,489,1198
2,2015,'871690000',125,  ,KG,0,200587,154762,0,25000,22315,0,15767,14287,0,34028,30271,0,15928,14788,0,12558,2645,0,18896,17158,0,0,0,0,0,0,0,27884,21528,0,10231,8045,0,21753,9488,0,18542,14237
2,2015,'871690000',143,  ,KG,0,13,2436,0,2,361,0,5,903,0,6,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871690000',203,  ,KG,0,3766,11495,0,123,800,0,120,688,0,0,0,0,1061,3796,0,0,0,0,0,0,0,817,3114,0,822,1170,0,383,709,0,250,300,0,0,0,0,190,918
2,2015,'871690000',204,  ,KG,0,2835,2000,0,0,0,0,0,0,0,0,296,0,2806,1501,0,0,0,0,0,0,0,29,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871690000',205,  ,KG,0,23279,29213,0,4123,4922,0,1707,1982,0,439,428,0,3819,4484,0,403,505,0,2679,4047,0,510,885,0,1113,2052,0,3069,3878,0,1531,1172,0,2070,2733,0,1816,2125
2,2015,'871690000',207,  ,KG,0,16119,56414,0,1421,5701,0,736,2152,0,399,2014,0,5102,14260,0,770,5884,0,1252,3378,0,472,1358,0,644,3017,0,0,0,0,1606,5936,0,3717,12714,0,0,0
2,2015,'871690000',208,  ,KG,0,3133,21869,0,0,0,0,0,0,0,277,885,0,585,1413,0,0,0,0,0,0,0,246,516,0,0,0,0,476,16662,0,0,0,0,0,0,0,1549,2393
2,2015,'871690000',210,  ,KG,0,49379,42976,0,2110,1999,0,460,2969,0,2132,3139,0,1258,2291,0,2266,2006,0,750,1316,0,988,740,0,26613,17349,0,3249,2899,0,1480,1353,0,262,659,0,7811,6256
2,2015,'871690000',213,  ,KG,0,4459377,3395580,0,572529,418189,0,549018,383718,0,265199,206923,0,306363,207111,0,214645,174170,0,415481,311305,0,408223,315470,0,612706,453481,0,676977,479029,0,133712,151143,0,150377,141745,0,154147,153296
2,2015,'871690000',215,  ,KG,0,59,956,0,0,0,0,0,0,0,0,0,0,20,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,586,0,0,0
2,2015,'871690000',218,  ,KG,0,1832,3603,0,0,0,0,0,0,0,450,480,0,416,1275,0,0,0,0,586,1363,0,380,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871690000',220,  ,KG,0,31214,31706,0,1330,2691,0,691,1013,0,10096,8073,0,4527,3690,0,7985,5366,0,894,1979,0,505,1105,0,918,1068,0,427,738,0,1988,2222,0,1791,3559,0,62,202
2,2015,'871690000',222,  ,KG,0,10986,18929,0,3319,6062,0,0,0,0,600,1402,0,100,275,0,2363,2385,0,100,240,0,0,0,0,720,1647,0,95,225,0,2009,3679,0,0,0,0,1680,3014
2,2015,'871690000',223,  ,KG,0,17118,7431,0,868,574,0,65,290,0,0,0,0,2486,1697,0,1433,950,0,0,0,0,1066,636,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,3284
2,2015,'871690000',225,  ,KG,0,1789,2187,0,0,0,0,0,0,0,1638,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,666,0,0,0,0,0,0
2,2015,'871690000',227,  ,KG,0,1074973,595993,0,0,0,0,0,0,0,90,487,0,0,0,0,450,373,0,20018,24128,0,0,0,0,0,0,0,0,0,0,362204,198551,0,368434,193274,0,323777,179180
2,2015,'871690000',234,  ,KG,0,5833,4999,0,0,0,0,659,1242,0,0,0,0,0,0,0,4379,2348,0,250,525,0,122,233,0,0,0,0,0,0,0,0,0,0,0,0,0,423,651
2,2015,'871690000',242,  ,KG,0,344,1265,0,0,0,0,0,0,0,0,0,0,192,487,0,0,0,0,0,0,0,0,0,0,0,0,0,152,778,0,0,0,0,0,0,0,0,0
2,2015,'871690000',245,  ,KG,0,120,203,0,0,0,0,0,0,0,0,0,0,120,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871690000',246,  ,KG,0,536,453,0,0,0,0,0,0,0,0,0,0,0,0,0,536,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'871690000',302,  ,KG,0,128780,182265,0,2523,5706,0,14068,17751,0,24039,26064,0,13973,19226,0,11260,15518,0,18666,17813,0,2882,5788,0,4742,9656,0,3220,6719,0,4820,18811,0,15778,25888,0,12809,13325
2,2015,'871690000',304,  ,KG,0,212829,273687,0,14541,19644,0,17234,19077,0,16796,37434,0,12181,13730,0,16173,22242,0,28143,43613,0,22292,27119,0,14519,17824,0,30818,22610,0,12138,14000,0,9646,20283,0,18348,16111
2,2015,'871690000',305,  ,KG,0,14053,21633,0,164,551,0,1739,2968,0,287,300,0,1484,2659,0,0,0,0,1045,1707,0,1369,1444,0,2943,3748,0,1763,2969,0,1701,2661,0,1136,2117,0,422,509
2,2015,'871690000',601,  ,KG,0,15300,15531,0,0,0,0,0,0,0,0,0,0,200,295,0,67,280,0,59,320,0,12408,10559,0,2446,2873,0,100,290,0,0,0,0,0,0,0,20,914
2,2015,'880100000',106,NO,KG,2,555,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,555,634,0,0,0,0,0,0
2,2015,'880100000',111,NO,KG,3,22,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,425,0,0,0,1,8,216,0,0,0
2,2015,'880100000',213,NO,KG,5,860,9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,418,1,40,2659,0,0,0,0,0,0,0,0,0,2,810,6337
2,2015,'880100000',218,NO,KG,9,1516,4206,2,11,503,1,150,248,0,0,0,0,0,0,1,130,290,1,265,745,0,0,0,0,0,0,3,830,1952,0,0,0,1,130,468,0,0,0
2,2015,'880100000',220,NO,KG,8,406,6245,1,43,922,0,0,0,3,98,2455,0,0,0,0,0,0,0,0,0,1,22,403,0,0,0,0,0,0,1,185,1173,0,0,0,2,58,1292
2,2015,'880100000',225,NO,KG,3,21,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,238,0,0,0,2,13,354,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880100000',238,NO,KG,1,45,1242,0,0,0,1,45,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880100000',245,NO,KG,2,230,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,234,0,0,0,1,225,2769,0,0,0,0,0,0
2,2015,'880100000',304,NO,KG,33,1144,16784,0,0,0,8,309,4012,3,83,1116,4,141,1846,0,0,0,0,0,0,4,118,2395,0,0,0,3,105,1213,6,204,2649,2,83,1868,3,101,1685
2,2015,'880100000',601,NO,KG,11,584,5538,0,0,0,2,95,308,3,51,573,1,233,3615,0,0,0,0,0,0,1,40,234,1,45,224,0,0,0,0,0,0,3,120,584,0,0,0
2,2015,'880211000',105,NO,KG,65,294,8715,0,0,0,0,0,0,33,159,4496,28,98,2622,4,37,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880211000',210,NO,KG,4,5964,1063275,0,0,0,0,0,0,0,0,0,1,1740,222594,0,0,0,0,0,0,1,1363,287401,0,0,0,0,0,0,0,0,0,2,2861,553280,0,0,0
2,2015,'880211000',213,NO,KG,9,3176,1162713,0,0,0,0,0,0,2,40,5848,3,62,6563,0,0,0,0,0,0,1,8,728,2,3030,1145680,0,0,0,0,0,0,0,0,0,1,36,3894
2,2015,'880211000',220,NO,KG,1,1924,97552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1924,97552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880211000',225,NO,KG,1,30,4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4753,0,0,0
2,2015,'880211000',302,NO,KG,1,1244,424250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1244,424250,0,0,0,0,0,0
2,2015,'880211000',304,NO,KG,14,3356,229486,1,493,16822,0,0,0,1,410,35984,0,0,0,1,493,16082,2,1109,127161,0,0,0,0,0,0,1,272,1845,8,579,31592,0,0,0,0,0,0
2,2015,'880212000',213,NO,KG,2,4304,1201158,0,0,0,0,0,0,0,0,0,1,2159,591327,0,0,0,1,2145,609831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880212000',220,NO,KG,2,5575,1280108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2851,709429,0,0,0,0,0,0,0,0,0,1,2724,570679,0,0,0
2,2015,'880212000',302,NO,KG,1,4805,1575804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4805,1575804,0,0,0
2,2015,'880212000',304,NO,KG,13,55397,28457597,2,6586,4875885,0,0,0,1,5732,1335276,2,6586,4946339,0,0,0,1,6500,1609745,4,13172,9836220,2,8720,4136556,0,0,0,0,0,0,1,8101,1717576,0,0,0
2,2015,'880220000',208,NO,KG,1,2,215,0,0,0,0,0,0,1,2,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880220000',213,NO,KG,8,2657,86340,0,0,0,1,36,3989,0,0,0,2,600,3840,0,0,0,1,344,4753,1,38,5467,0,0,0,0,0,0,0,0,0,0,0,0,3,1639,68291
2,2015,'880220000',215,NO,KG,6,24,4573,0,0,0,1,14,4209,0,0,0,0,0,0,0,0,0,0,0,0,5,10,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880220000',227,NO,KG,1,1175,3886,0,0,0,0,0,0,0,0,0,1,1175,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880220000',302,NO,KG,6,1921,106558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1785,43150,5,136,63408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880220000',304,NO,KG,26,20070,761398,0,0,0,2,1361,60471,0,0,0,11,8452,40693,3,2382,136452,3,2940,234569,3,794,48580,0,0,0,1,841,91409,0,0,0,1,964,55421,2,2336,93803
2,2015,'880230000',210,NO,KG,1,11252,2339899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11252,2339899,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880230000',220,NO,KG,2,4200,202692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4200,202692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880230000',302,NO,KG,2,6442,1863400,0,0,0,0,0,0,2,6442,1863400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880230000',304,NO,KG,8,32901,7123410,0,0,0,0,0,0,0,0,0,1,4527,963596,0,0,0,0,0,0,0,0,0,0,0,0,3,14291,4938460,2,5365,667548,0,0,0,2,8718,553806
2,2015,'880240000',103,NO,KG,1,45000,82968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000,82968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880240000',210,NO,KG,6,244748,37218311,1,43567,6341128,1,43577,6142512,0,0,0,0,0,0,0,0,0,1,32377,6463652,1,32308,6432724,0,0,0,0,0,0,1,62500,5526491,1,30419,6311804,0,0,0
2,2015,'880240000',302,NO,KG,1,19542,3410921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19542,3410921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880240000',304,NO,KG,27,2686652,350404594,3,352784,39300626,1,110545,14123047,4,291440,30045286,2,237859,32756190,3,346617,44470332,4,452508,50242479,2,197824,32078610,2,198844,32440962,0,0,0,2,225451,35381888,2,198957,30951663,2,73823,8613511
2,2015,'880240000',410,NO,KG,3,63256,10690980,0,0,0,0,0,0,1,20820,3691239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21206,3463006,1,21230,3536735
2,2015,'880260000',210,NO,KG,1,2200,16860368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200,16860368,0,0,0,0,0,0
2,2015,'880260000',304,NO,KG,2,164,487985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,164,487985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880260000',410,NO,KG,2,6,33996,0,0,0,0,0,0,1,3,16660,0,0,0,0,0,0,0,0,0,1,3,17336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880310010',112,  ,KG,0,2,3074,0,0,0,0,0,0,0,0,0,0,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'880310010',205,  ,KG,0,1226,83833,0,0,0,0,280,22887,0,0,0,0,0,0,0,1,855,0,285,25438,0,2,424,0,0,0,0,0,0,0,0,0,0,458,30315,0,200,3914
2,2015,'880310010',207,  ,KG,0,662,48101,0,0,0,0,0,0,0,49,3704,0,313,9894,0,0,0,0,0,0,0,0,0,0,0,0,0,300,34503,0,0,0,0,0,0,0,0,0
2,2015,'880310010',210,  ,KG,0,9,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
