aExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2012,'840690000',601,  ,KG,0,292,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,292,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840710000',103,NO,KG,5,175,1364,0,0,0,1,31,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,749,2,86,302
2,2012,'840710000',205,NO,KG,3,142,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,308,0,0,0,2,102,786,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840710000',210,NO,KG,7,1920,678527,2,330,120910,2,1000,375129,2,422,116270,0,0,0,0,0,0,0,0,0,1,168,66218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840710000',213,NO,KG,10,496,8523,0,0,0,3,181,2859,1,70,1367,0,0,0,0,0,0,1,120,2800,0,0,0,4,117,1257,0,0,0,0,0,0,0,0,0,1,8,240
2,2012,'840710000',220,NO,KG,35,527,11548,6,55,1079,5,114,1537,4,74,764,2,47,489,2,6,2266,1,20,226,7,89,2818,2,31,344,0,0,0,5,85,860,0,0,0,1,6,1165
2,2012,'840710000',225,NO,KG,4,242,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,503,0,0,0,1,100,1433,1,72,1276,0,0,0
2,2012,'840710000',302,NO,KG,5,4667,706340,1,931,136432,2,1856,276441,0,0,0,2,1880,293467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840710000',304,NO,KG,51,12877,230163,5,1190,30253,6,1382,32270,9,2243,71807,2,553,6257,2,265,3326,5,1150,21488,4,858,11587,6,2843,18704,1,250,832,8,1523,25386,1,180,2124,2,440,6129
2,2012,'840710000',601,NO,KG,1,153,1654,0,0,0,0,0,0,0,0,0,0,0,0,1,153,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840721000',103,NO,KG,1,384,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384,1027,0,0,0,0,0,0,0,0,0
2,2012,'840721000',105,NO,KG,1506,25444,35691,0,0,0,7,1122,1890,322,4843,6212,0,0,0,384,4150,5229,12,1454,3177,320,3097,2975,12,1880,3162,211,2538,3701,87,1760,2467,30,510,387,121,4090,6491
2,2012,'840721000',111,NO,KG,1527,54628,156889,35,2097,7393,60,2195,6482,282,9561,29378,235,9626,28089,66,1655,4006,125,4921,14102,114,2838,7155,144,4971,14045,237,8959,24893,65,2058,5657,87,3753,10778,77,1994,4911
2,2012,'840721000',118,NO,KG,3,130,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,130,348,0,0,0,0,0,0
2,2012,'840721000',205,NO,KG,11,1115,7301,10,1010,6507,0,0,0,0,0,0,0,0,0,1,105,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840721000',210,NO,KG,1457,48136,164204,192,5289,18944,146,6324,18464,123,3618,14238,115,4452,14768,0,0,0,211,8195,24672,107,3137,11701,132,4606,15301,85,1574,7413,84,3567,11399,111,3953,12782,151,3421,14522
2,2012,'840721000',213,NO,KG,3,85,745,0,0,0,0,0,0,0,0,0,0,0,0,2,40,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,220
2,2012,'840721000',304,NO,KG,104,21556,47467,12,5937,7969,5,1327,3808,15,1835,4130,15,2770,8021,6,2011,3874,12,1390,2393,11,2277,4696,10,2353,6052,4,125,474,3,388,2354,1,66,316,10,1077,3380
2,2012,'840721000',406,NO,KG,1,23,270,1,23,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840721000',601,NO,KG,10,590,1712,10,590,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840721000',606,NO,KG,1,136,842,1,136,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840729000',111,NO,KG,32,592,3484,0,0,0,6,114,816,6,91,562,0,0,0,0,0,0,6,122,649,0,0,0,6,139,829,6,74,329,2,52,299,0,0,0,0,0,0
2,2012,'840729000',123,NO,KG,2,420,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,420,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840729000',203,NO,KG,3,661,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,441,1344,0,0,0,0,0,0,0,0,0,1,220,672,0,0,0,0,0,0
2,2012,'840729000',205,NO,KG,1,80,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,547
2,2012,'840729000',225,NO,KG,7,546,4031,0,0,0,0,0,0,0,0,0,0,0,0,2,160,1065,1,90,507,2,156,1215,0,0,0,1,70,621,0,0,0,1,70,623,0,0,0
2,2012,'840729000',304,NO,KG,79,22133,44586,4,1085,1784,0,0,0,5,1953,3812,7,1789,3437,10,3147,5170,1,20,449,18,5166,10600,5,1335,3085,0,0,0,1,237,592,17,4943,9890,11,2458,5767
2,2012,'840729000',601,NO,KG,1,278,496,0,0,0,1,278,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840731000',105,NO,KG,47853,930237,1002071,3456,67392,69996,2592,50544,51992,6058,118396,127747,4320,84240,93333,3636,68522,74553,4330,84449,91204,5184,101088,109260,3456,67392,71785,4325,84343,90502,3456,67392,71698,2592,50544,54682,4448,85935,95319
2,2012,'840731000',106,NO,KG,10,232,587,0,0,0,0,0,0,0,0,0,0,0,0,10,232,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840731000',220,NO,KG,20,45,265,0,0,0,20,45,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840731000',551,NO,KG,1,58,292,0,0,0,0,0,0,1,58,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',105,NO,KG,3405,70212,37124,86,1944,935,295,3706,2637,228,5092,2790,208,4108,3886,356,7373,4535,975,20675,7889,186,4582,2240,311,6523,3343,144,3022,1741,69,1404,815,260,5705,2760,287,6078,3553
2,2012,'840732000',106,NO,KG,136,3360,9843,20,480,1430,0,0,0,30,780,2159,0,0,0,0,0,0,20,534,1482,0,0,0,20,495,1468,8,267,563,18,304,1217,0,0,0,20,500,1524
2,2012,'840732000',110,NO,KG,20,485,2188,0,0,0,17,400,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,234,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',111,NO,KG,522,18169,48669,168,5796,14464,170,5832,15287,28,966,2877,0,0,0,0,0,0,0,0,0,1,29,375,0,0,0,0,0,0,87,3110,8646,65,2310,6721,3,126,299
2,2012,'840732000',118,NO,KG,3266,88305,102578,0,0,0,653,17615,20824,0,0,0,0,0,0,0,0,0,0,0,0,3,170,281,1311,35378,40870,3,150,232,648,17496,20185,648,17496,20186,0,0,0
2,2012,'840732000',123,NO,KG,10,285,518,5,125,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,160,306,0,0,0
2,2012,'840732000',208,NO,KG,2,35,579,0,0,0,0,0,0,2,35,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',213,NO,KG,2,60,953,0,0,0,2,60,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',220,NO,KG,163,3137,23940,6,146,871,30,519,4197,27,576,3959,16,324,2680,25,416,2830,15,223,2050,10,165,2564,0,0,0,0,0,0,10,176,1491,24,592,3298,0,0,0
2,2012,'840732000',225,NO,KG,230,5960,32686,30,850,4105,20,500,2611,30,840,4564,20,500,3047,0,0,0,20,500,2783,20,500,2839,20,500,2698,20,500,2752,10,270,1405,20,500,2877,20,500,3005
2,2012,'840732000',242,NO,KG,2,32,693,0,0,0,0,0,0,2,32,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',245,NO,KG,3,58,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,810,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',304,NO,KG,5,479,2108,1,36,300,1,64,260,1,66,559,1,40,341,0,0,0,0,0,0,1,273,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840732000',522,NO,KG,100,1910,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1910,973,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840733000',105,NO,KG,30,2737,5096,0,0,0,4,267,549,0,0,0,0,0,0,5,495,846,0,0,0,0,0,0,10,910,1710,11,1065,1991,0,0,0,0,0,0,0,0,0
2,2012,'840733000',106,NO,KG,3,222,769,0,0,0,0,0,0,1,81,296,1,60,203,0,0,0,0,0,0,0,0,0,0,0,0,1,81,270,0,0,0,0,0,0,0,0,0
2,2012,'840733000',111,NO,KG,67,4688,11950,0,0,0,0,0,0,8,200,412,0,0,0,24,2030,4225,5,285,861,8,648,3276,0,0,0,0,0,0,7,405,969,8,630,1029,7,490,1178
2,2012,'840733000',118,NO,KG,70,6162,8629,0,0,0,3,267,492,0,0,0,25,2191,3003,4,440,655,13,1208,1566,0,0,0,17,1431,2119,0,0,0,6,411,580,0,0,0,2,214,214
2,2012,'840733000',123,NO,KG,17,1240,2605,2,25,343,8,700,1142,3,240,408,0,0,0,1,40,297,0,0,0,3,235,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840733000',205,NO,KG,3,479,1519,0,0,0,1,300,764,0,0,0,1,39,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,544,0,0,0
2,2012,'840733000',210,NO,KG,1,192,330,0,0,0,0,0,0,0,0,0,0,0,0,1,192,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840733000',213,NO,KG,14,965,11322,0,0,0,2,163,6059,0,0,0,0,0,0,5,383,2508,0,0,0,2,140,838,2,147,838,0,0,0,1,41,324,2,91,755,0,0,0
2,2012,'840733000',220,NO,KG,11,580,13979,2,113,416,1,17,253,0,0,0,0,0,0,0,0,0,2,140,9100,2,128,1516,0,0,0,3,155,2369,0,0,0,0,0,0,1,27,325
2,2012,'840733000',223,NO,KG,2,187,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,223,0,0,0,1,140,437,0,0,0
2,2012,'840733000',224,NO,KG,1,30,253,0,0,0,0,0,0,0,0,0,1,30,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840733000',225,NO,KG,4,107,981,0,0,0,0,0,0,1,30,255,2,50,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,256,0,0,0
2,2012,'840733000',304,NO,KG,103,6469,16072,7,386,1549,10,594,2027,0,0,0,0,0,0,22,1565,4164,6,209,235,21,936,3037,18,1467,1366,0,0,0,9,700,1848,10,612,1846,0,0,0
2,2012,'840733000',410,NO,KG,1,41,283,0,0,0,0,0,0,0,0,0,0,0,0,1,41,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',103,NO,KG,34,3443,3216,1,229,266,2,315,221,0,0,0,2,140,247,5,789,682,2,277,225,20,1100,1090,0,0,0,0,0,0,1,293,217,1,300,268,0,0,0
2,2012,'840734000',105,NO,KG,57462,6323139,8539753,7205,792701,1024752,4233,465636,606226,5898,648735,887815,5183,570394,800344,7590,834655,1129673,6630,729499,974299,5716,628979,853580,3869,425759,573884,4076,448809,607353,2226,245305,330306,2427,267460,376207,2409,265207,375314
2,2012,'840734000',106,NO,KG,1,205,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,915,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',108,NO,KG,2,200,436,0,0,0,0,0,0,0,0,0,2,200,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',111,NO,KG,413,51181,122850,38,4705,10579,28,3428,8679,22,2907,7848,43,4642,9570,35,5044,14899,37,4767,9682,73,7845,16663,55,5608,9667,9,993,1680,35,4482,15256,24,4630,13780,14,2130,4547
2,2012,'840734000',112,NO,KG,13,2334,3427,0,0,0,7,1068,1494,0,0,0,1,141,232,0,0,0,1,248,787,0,0,0,2,443,451,1,229,226,0,0,0,0,0,0,1,205,237
2,2012,'840734000',113,NO,KG,2,265,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,265,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',118,NO,KG,151,17668,22981,5,720,915,0,0,0,21,2398,2933,0,0,0,9,981,1760,14,1643,2031,11,1210,1439,18,1930,2414,8,946,1060,23,2936,3620,30,3629,4416,12,1275,2393
2,2012,'840734000',123,NO,KG,73,7970,12461,7,1092,1465,9,722,1448,11,1324,1914,14,1254,2175,0,0,0,5,680,603,3,417,521,2,160,342,6,736,1333,0,0,0,7,430,1014,9,1155,1646
2,2012,'840734000',124,NO,KG,1,220,257,0,0,0,0,0,0,1,220,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',141,NO,KG,4,498,1551,0,0,0,1,163,305,0,0,0,0,0,0,2,143,451,0,0,0,0,0,0,0,0,0,1,192,795,0,0,0,0,0,0,0,0,0
2,2012,'840734000',143,NO,KG,3,300,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,300,278,0,0,0
2,2012,'840734000',203,NO,KG,11,2920,9194,0,0,0,0,0,0,2,333,6491,0,0,0,0,0,0,0,0,0,1,144,298,1,114,249,2,1482,528,2,272,641,1,250,299,2,325,688
2,2012,'840734000',205,NO,KG,25093,2568826,3340456,17,3105,6797,22,3115,8167,1581,162617,220345,2408,246655,328729,2288,233878,304162,2887,294536,358952,2408,246302,305870,3250,332411,423351,2049,209181,265798,2888,295245,391187,4091,418585,558192,1204,123196,168906
2,2012,'840734000',207,NO,KG,2,478,4300,0,0,0,1,220,3958,0,0,0,1,258,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',208,NO,KG,82,8324,22110,8,824,1821,14,1440,4724,11,1000,2471,4,471,1014,5,576,1154,12,828,2447,6,479,1479,7,644,1306,7,952,2058,5,659,2239,2,201,485,1,250,912
2,2012,'840734000',210,NO,KG,75,10403,42837,8,1272,4423,1,170,573,3,387,994,9,1425,7990,11,1297,4173,15,2329,10301,8,958,4663,3,423,3357,5,668,2259,7,894,2085,4,483,1621,1,97,398
2,2012,'840734000',213,NO,KG,1009,140659,1393013,59,7192,46118,49,6018,36346,77,8892,54573,29,3998,38789,76,9111,148433,83,10778,119070,57,7509,53389,83,10357,100865,75,8887,74139,156,27700,214814,92,12673,169097,173,27544,337380
2,2012,'840734000',218,NO,KG,24,3818,16088,1,97,205,1,231,210,2,109,523,0,0,0,0,0,0,0,0,0,0,0,0,10,1900,9610,1,132,851,8,1269,3165,0,0,0,1,80,1524
2,2012,'840734000',220,NO,KG,20,2647,36604,2,200,2781,1,240,1028,5,528,20911,3,287,653,1,77,226,1,120,1030,3,558,3611,0,0,0,2,415,2557,2,222,3807,0,0,0,0,0,0
2,2012,'840734000',223,NO,KG,10,1049,3222,3,192,645,1,184,553,1,86,285,0,0,0,0,0,0,0,0,0,2,155,489,2,328,1037,0,0,0,0,0,0,1,104,213,0,0,0
2,2012,'840734000',225,NO,KG,2,192,2193,0,0,0,0,0,0,0,0,0,0,0,0,1,132,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,327,0,0,0
2,2012,'840734000',227,NO,KG,120,10353,90772,20,1815,17107,11,931,8380,17,1553,12201,6,590,4367,17,1520,10700,13,1139,10118,12,1002,8874,8,531,6177,2,120,1808,2,120,1799,4,390,2814,8,642,6427
2,2012,'840734000',245,NO,KG,27,1602,11685,0,0,0,0,0,0,0,0,0,0,0,0,4,232,1695,3,174,1297,5,294,2172,0,0,0,10,592,4356,0,0,0,2,124,865,3,186,1300
2,2012,'840734000',304,NO,KG,42793,6421530,7706840,4590,607155,686236,3831,529369,590722,5475,786532,967269,3804,523915,645004,4485,645677,741902,5375,775038,868152,3887,584132,670721,1088,212201,278122,3180,540024,677723,2254,361358,468479,2331,401746,515401,2493,454383,597109
2,2012,'840734000',305,NO,KG,81,8996,17010,19,1444,1935,1,60,565,0,0,0,46,5094,7430,2,376,920,0,0,0,2,120,1153,3,320,1836,4,873,1483,0,0,0,2,298,671,2,411,1017
2,2012,'840734000',402,NO,KG,2,225,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,366,1,75,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',410,NO,KG,36,4955,19763,1,104,209,0,0,0,2,194,866,0,0,0,5,647,1602,0,0,0,0,0,0,3,390,3681,3,408,1030,4,448,916,15,2315,10083,3,449,1376
2,2012,'840734000',413,NO,KG,1,250,1307,1,250,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',551,NO,KG,1,219,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840734000',601,NO,KG,122,18209,5811,62,8780,1422,22,3113,819,26,4400,725,0,0,0,0,0,0,10,1510,2287,1,138,210,0,0,0,0,0,0,0,0,0,1,268,348,0,0,0
2,2012,'840734000',606,NO,KG,2,140,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,241,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',105,NO,KG,363147,4555989,3835787,40213,607593,452830,26347,372378,283938,26963,268398,252242,38237,439231,391352,43488,522559,381813,30575,317653,292456,29747,393499,326538,36229,420363,358804,20311,272688,238459,24036,296624,262151,23636,330106,309676,23365,314897,285528
2,2012,'840790000',106,NO,KG,8374,28282,72353,1200,7956,10762,0,0,0,0,0,0,1200,3531,10905,840,2264,6191,1680,4790,14985,0,0,0,1340,3744,10450,1900,5355,16983,50,202,591,0,0,0,164,440,1486
2,2012,'840790000',111,NO,KG,342885,5752032,5412425,25586,459674,411491,14548,279346,258874,29335,470654,431277,37500,596840,561036,26951,370541,364336,34992,587239,590272,44275,781729,770613,22280,411487,378425,18024,340196,302430,45042,764783,715423,23602,391672,343150,20750,297871,285098
2,2012,'840790000',118,NO,KG,8,200,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,200,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',123,NO,KG,34,550,1055,0,0,0,0,0,0,0,0,0,30,525,354,0,0,0,0,0,0,0,0,0,0,0,0,4,25,701,0,0,0,0,0,0,0,0,0
2,2012,'840790000',203,NO,KG,10,80,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',205,NO,KG,5,2440,8486,0,0,0,0,0,0,0,0,0,0,0,0,1,140,5161,1,29,501,1,1508,685,1,683,543,0,0,0,0,0,0,0,0,0,1,80,1596
2,2012,'840790000',207,NO,KG,1,15,536,0,0,0,0,0,0,1,15,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',208,NO,KG,1,37,225,0,0,0,0,0,0,0,0,0,1,37,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',210,NO,KG,14,364,1479,0,0,0,12,156,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,208,207,0,0,0,0,0,0
2,2012,'840790000',213,NO,KG,22,892,9175,1,250,223,0,0,0,0,0,0,2,7,452,9,127,944,0,0,0,3,10,298,3,8,315,0,0,0,4,490,6943,0,0,0,0,0,0
2,2012,'840790000',220,NO,KG,3240,37113,54182,5,240,1897,903,10280,11323,3,42,525,0,0,0,489,5291,8743,4,120,1225,11,201,2299,0,0,0,905,10330,11823,5,60,718,460,5390,8782,455,5159,6847
2,2012,'840790000',225,NO,KG,1,16600,37516,0,0,0,0,0,0,1,16600,37516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',245,NO,KG,17,72,1175,0,0,0,10,25,396,0,0,0,0,0,0,0,0,0,0,0,0,7,47,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840790000',304,NO,KG,5345,310295,612446,404,22880,36967,579,63566,160347,790,59669,125076,935,33195,39099,480,17439,19126,538,19423,34924,658,23667,40553,228,12466,22851,92,22643,72177,407,26573,49493,16,651,1983,218,8123,9850
2,2012,'840790000',410,NO,KG,5,118,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,118,286,0,0,0,0,0,0,0,0,0
2,2012,'840810000',103,NO,KG,9,8756,13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,3515,0,0,0,0,0,0,8,7256,9746,0,0,0
2,2012,'840810000',105,NO,KG,1,280,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,358,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840810000',106,NO,KG,2,5500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5500,800
2,2012,'840810000',202,NO,KG,1,230,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840810000',203,NO,KG,127,72064,322491,14,7465,33468,12,3918,16593,11,8622,33165,10,4029,18098,17,10216,59681,3,2245,9337,7,5475,23173,9,4328,20004,9,6363,31365,7,6223,21407,19,9119,41022,9,4061,15178
2,2012,'840810000',204,NO,KG,1,223,488,0,0,0,0,0,0,1,223,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840810000',205,NO,KG,126,88440,127151,4,1880,3815,7,3610,7112,12,5848,12685,4,2200,4499,12,8570,12545,3,2380,2995,2,1520,1808,13,9792,13013,0,0,0,4,3040,4250,55,42000,56095,10,7600,8334
2,2012,'840810000',207,NO,KG,7,739,2918,0,0,0,1,12,1045,3,349,786,1,120,520,0,0,0,0,0,0,0,0,0,2,258,567,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840810000',210,NO,KG,7,2756,11029,3,728,2013,2,660,2617,0,0,0,1,168,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,5708,0,0,0,0,0,0
2,2012,'840810000',213,NO,KG,151,341082,2091504,16,8032,14556,6,10077,85488,8,44226,94600,62,28859,65355,9,22029,180545,6,10571,20681,5,51477,419085,4,41324,339303,8,68209,624919,7,16184,80297,13,25581,108731,7,14513,57944
2,2012,'840810000',222,NO,KG,8,495540,1060948,1,70700,211153,0,0,0,0,0,0,1,69600,220801,0,0,0,2,115400,217292,0,0,0,2,121500,192694,0,0,0,2,118340,219008,0,0,0,0,0,0
2,2012,'840810000',304,NO,KG,25,21208,59467,0,0,0,1,254,669,1,225,235,2,500,1445,3,390,1793,2,2139,8712,3,2749,6358,2,1690,3387,4,682,2338,2,2486,11715,2,4101,8277,3,5992,14538
2,2012,'840810000',305,NO,KG,1,600,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,1116,0,0,0,0,0,0
2,2012,'840810000',606,NO,KG,3,820,6339,0,0,0,1,120,936,0,0,0,1,350,2709,0,0,0,0,0,0,0,0,0,1,350,2694,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840820000',103,NO,KG,26,10088,9928,1,260,452,1,452,558,0,0,0,7,1565,1491,1,200,286,4,3637,4811,1,280,246,1,280,246,1,500,610,0,0,0,9,2914,1228,0,0,0
2,2012,'840820000',105,NO,KG,266,93107,129470,1,550,225,0,0,0,0,0,0,0,0,0,0,0,0,1,280,212,1,200,213,12,4269,4793,1,1130,275,50,17350,24199,106,36710,51566,94,32618,47987
2,2012,'840820000',106,NO,KG,43,47600,14530,0,0,0,0,0,0,0,0,0,21,20600,9980,22,27000,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'840820000',111,NO,KG,18764,4980079,7997774,3576,964185,1429278,1888,502564,803608,1351,358994,574980,666,176743,285061,696,184246,283458,1686,450891,752363,1930,505205,861391,1648,430905,720476,1604,420988,700644,1765,464557,758674,1098,291466,467410,856,229335,360431
2,2012,'840820000',113,NO,KG,121,25660,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,25660,1515,0,0,0,0,0,0
2,2012,'840820000',117,NO,KG,2,1713,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1713,516,0,0,0,0,0,0
2,2012,'840820000',118,NO,KG,310,22559,19343,1,300,320,0,0,0,0,0,0,0,0,0,103,7313,6365,63,4633,3981,69,4899,4126,60,4420,3655,0,0,0,14,994,896,0,0,0,0,0,0
2,2012,'840820000',123,NO,KG,40,10099,66551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4180,6204,15,3301,42575,5,2618,17772,0,0,0
2,2012,'840820000',147,NO,KG,141,51930,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,51930,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
